Project Code,PQ #,Country,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD),Scheduled_Delivery_Date_D,Scheduled_Delivery_Date_M,Scheduled_Delivery_Date_Y,Delivered_to_Client_Date_D,Delivered_to_Client_Date_M,Delivered_to_Client_Date_Y
24,406,5,1,3,0,263,0,0,16,40,17,0,24,9,240,480,6528.0,13.6,0.06,0,390.0,6438.38,14.07,30.0,4,10.0,9.0,4,10.0
2,0,2,1,3,0,0,0,0,16,35,6,0,17,3,60,9367,72594.25,7.75,0.13,0,1955.0,6923.3,116.15,1.0,8,8.0,1.0,7,8.0
26,5,14,0,4,3,6,0,1,0,5,5,0,4,1,30,106589,480716.39,4.51,0.15,0,9061.0,9323.3,793.18,10.0,0,11.0,3.0,2,11.0
29,218,4,0,2,0,194,0,0,7,53,5,13,31,9,180,3399,57647.04,16.96,0.09,8,1014.0,2093.32,95.12,1.0,5,11.0,1.0,5,11.0
27,81,6,0,2,0,77,0,1,9,23,0,0,20,1,60,66825,206489.25,3.09,0.05,12,3845.0,20194.78,404.72,1.0,5,10.0,1.0,5,10.0
27,178,6,0,0,0,163,0,1,0,14,13,0,12,7,60,35820,256113.0,7.15,0.12,0,3114.0,18779.99,359.07,6.0,1,12.0,6.0,1,12.0
27,146,6,0,0,0,135,0,1,0,75,6,0,6,10,30,150,3000.0,20.0,0.67,0,197.0,5906.43,4.95,30.0,9,12.0,30.0,8,12.0
30,598,7,1,3,0,319,0,1,16,23,0,0,20,1,60,5000,13650.0,2.73,0.05,0,861.0,7383.9,29.43,26.0,10,10.0,12.0,7,10.0
4,0,4,0,0,0,0,2,3,6,33,22,0,3,12,1000,12,629.88,52.49,0.05,21,12.0,536.78,1.23,20.0,3,9.0,20.0,3,9.0
14,0,11,1,3,1,1,0,1,16,15,14,0,13,7,60,76000,541120.0,7.12,0.12,15,5597.0,1799.88,1060.6,17.0,6,9.0,17.0,6,9.0
29,398,4,1,3,0,101,0,1,16,23,0,0,20,1,60,4149,11326.77,2.73,0.05,0,394.0,1083.3,24.42,10.0,10,10.0,15.0,10,10.0
33,533,2,1,3,1,400,0,1,16,54,25,0,32,7,30,34733,199367.42,5.74,0.19,4,2746.0,5989.25,246.62,30.0,4,14.0,10.0,4,14.0
2,0,2,1,3,1,1,0,1,16,21,17,0,3,1,60,15900,404655.0,25.45,0.42,4,1630.0,2217.5,793.12,26.0,0,9.0,26.0,0,9.0
4,0,4,0,1,0,0,0,0,1,16,1,7,14,9,300,50,2055.0,41.1,0.14,11,99.0,1939.99,4.03,24.0,1,9.0,24.0,1,9.0
45,724,10,1,3,1,426,0,0,16,64,13,0,36,11,60,30457,60609.43,1.99,0.03,30,2375.0,6819.95,62.31,30.0,3,15.0,12.0,3,15.0
22,660,3,1,3,2,463,0,1,16,59,29,0,35,7,30,401961,4228629.72,10.52,0.35,12,59322.0,29674.92,5230.81,15.0,8,14.0,17.0,7,14.0
3,0,3,1,3,1,0,0,0,16,44,8,0,0,9,240,1000,1920.0,1.92,0.01,0,346.0,1988.9,3.07,3.0,4,8.0,3.0,4,8.0
30,581,7,1,3,0,427,0,1,16,90,34,0,43,7,30,3273,44250.96,13.52,0.45,37,389.0,2786.61,45.49,30.0,6,14.0,1.0,0,14.0
27,65,6,0,0,3,11,0,1,8,76,1,0,1,1,120,23240,776216.0,33.4,0.28,35,6853.0,81246.12,1673.52,13.0,11,11.0,13.0,11,11.0
5,0,3,1,3,2,0,0,1,16,14,13,0,12,7,60,35000,327250.0,9.35,0.16,0,3162.0,15128.37,641.41,8.0,10,9.0,8.0,9,9.0
0,0,0,0,0,0,0,0,1,3,4,4,0,3,1,60,400,3352.0,8.38,0.14,3,23.0,2149.05,5.36,21.0,3,8.0,21.0,3,8.0
29,543,4,1,3,0,97,0,0,16,61,4,0,0,9,240,2133,4479.3,2.1,0.01,0,1784.0,4017.69,5.54,16.0,11,13.0,2.0,11,13.0
29,566,4,1,3,1,417,0,1,16,76,1,0,1,1,120,11169,216231.84,19.36,0.16,0,13107.0,20816.42,222.29,8.0,4,15.0,8.0,4,15.0
25,508,11,1,3,0,388,0,1,16,5,5,0,4,1,30,17037,56733.21,3.33,0.11,15,1750.0,9758.5,70.18,4.0,5,13.0,4.0,5,13.0
29,427,4,1,3,0,334,0,1,16,100,34,0,43,7,30,2610,58725.0,22.5,0.75,4,1195.0,8758.37,126.61,31.0,3,11.0,22.0,10,11.0
34,641,12,1,3,1,455,0,1,16,9,8,0,7,1,60,70647,156836.34,2.22,0.04,12,4067.0,14050.13,219.88,9.0,3,13.0,7.0,3,13.0
26,8,14,0,4,0,8,0,0,0,66,0,0,0,0,240,11980,37737.0,3.15,0.01,0,4621.0,4762.44,81.36,9.0,4,10.0,10.0,4,10.0
26,5,14,0,4,3,6,0,1,0,5,5,0,4,1,30,128620,547921.2,4.26,0.14,0,10643.0,7292.26,904.07,16.0,3,12.0,16.0,3,12.0
32,453,16,1,3,0,352,0,1,16,9,8,0,7,1,60,67,156.11,2.33,0.04,12,4.0,491.42,0.22,22.0,9,12.0,22.0,8,12.0
4,0,4,1,3,0,1,0,1,16,14,13,0,12,7,60,214,1874.64,8.76,0.15,0,19.0,1133.0,3.67,4.0,1,9.0,4.0,1,9.0
30,428,7,1,3,1,335,0,1,16,23,0,0,20,1,60,23787,63273.42,2.66,0.04,12,1378.0,2559.88,136.42,2.0,11,10.0,29.0,2,10.0
34,383,12,1,3,1,312,0,1,16,23,0,0,20,1,60,80000,232000.0,2.9,0.05,10,8756.0,13844.72,454.72,15.0,3,10.0,14.0,11,9.0
30,581,7,1,3,1,427,0,1,16,90,34,0,43,7,30,5403,73048.56,13.52,0.45,4,490.0,2016.1,75.09,31.0,0,14.0,25.0,2,14.0
9,0,7,1,3,0,0,0,0,16,0,0,0,0,0,240,127,243.84,1.92,0.01,0,46.0,740.34,0.39,17.0,8,8.0,17.0,7,8.0
30,137,7,0,0,0,128,0,1,11,5,5,0,4,1,30,111348,355200.12,3.19,0.11,15,6953.0,30711.92,439.38,14.0,6,13.0,14.0,6,13.0
22,572,3,1,3,2,422,0,1,16,90,34,0,43,7,30,19356,261112.44,13.49,0.45,4,1960.0,7009.0,268.42,31.0,0,14.0,30.0,0,14.0
23,4,0,0,0,0,5,0,1,9,59,29,0,35,7,30,16528,173544.0,10.5,0.35,12,3283.0,5173.14,178.4,13.0,1,14.0,30.0,5,14.0
42,61,3,0,0,0,60,1,2,18,67,9,5,8,5,720,1000,39000.0,39.0,0.05,16,711.0,5433.21,64.35,23.0,6,11.0,23.0,6,11.0
25,529,11,1,3,1,388,0,1,16,59,29,0,35,7,30,80071,892791.65,11.15,0.37,28,18838.0,7928.11,1104.38,31.0,3,14.0,20.0,10,14.0
22,489,3,1,3,0,377,0,0,16,47,5,0,20,2,90,2548,21046.48,8.26,0.09,0,370.0,15459.09,29.51,6.0,2,12.0,6.0,2,12.0
23,314,0,0,1,0,229,0,1,1,1,1,1,1,1,120,4951,406972.2,82.2,0.68,1,1232.0,8108.91,671.5,22.0,6,11.0,22.0,6,11.0
33,533,2,1,3,1,400,0,1,16,54,25,0,32,7,30,1542,8851.08,5.74,0.19,0,9400.0,2317.16,10.95,15.0,6,14.0,25.0,6,14.0
27,582,6,1,3,1,288,0,0,16,74,34,0,37,7,60,1419,6385.5,4.5,0.08,0,71.0,961.06,6.56,30.0,6,14.0,16.0,5,14.0
34,476,12,1,3,1,367,0,1,16,5,5,0,4,1,30,46190,190302.8,4.12,0.14,15,4539.0,4496.13,266.8,26.0,5,12.0,18.0,4,12.0
9,0,7,1,3,0,0,0,1,16,4,4,0,3,1,60,50,395.0,7.9,0.13,0,3.0,978.92,0.77,3.0,9,9.0,3.0,8,9.0
31,404,10,1,3,1,101,0,1,16,52,18,0,27,7,60,5800,19024.0,3.28,0.05,10,12791.0,3833.17,41.02,31.0,10,10.0,31.0,9,10.0
23,209,0,0,1,0,187,0,0,22,6,6,3,5,3,60,300,2100.0,7.0,0.12,33,81.0,541.75,2.94,20.0,4,12.0,20.0,4,12.0
1,0,1,1,3,0,0,0,1,16,15,14,0,13,7,60,41922,298484.64,7.12,0.12,15,3190.0,14732.36,585.03,4.0,9,9.0,4.0,8,9.0
29,566,4,1,3,1,417,0,1,16,20,16,0,18,7,60,90000,694800.0,7.72,0.13,12,17769.0,36897.57,714.25,29.0,10,15.0,29.0,9,15.0
29,687,4,1,3,0,483,0,1,16,7,3,0,3,1,30,2552,19497.28,7.64,0.25,10,182.0,3250.13,42.04,3.0,4,10.0,7.0,4,10.0
14,0,11,1,3,0,0,0,1,16,19,15,8,17,2,336,180,0.0,0.0,0.0,13,256.0,2765.64,0.0,27.0,2,8.0,27.0,2,8.0
30,491,7,1,3,1,378,0,1,16,23,0,0,20,1,60,26432,63965.44,2.42,0.04,12,1499.0,10915.97,89.68,15.0,0,12.0,12.0,0,12.0
30,127,7,0,2,0,120,0,1,26,60,30,15,17,1,120,501,18036.0,36.0,0.3,27,151.0,297.25,18.54,1.0,2,14.0,1.0,2,14.0
29,446,4,1,3,1,347,0,0,16,49,6,0,20,3,60,3765,56475.0,15.0,0.25,0,303.0,12102.81,93.18,6.0,7,12.0,6.0,10,12.0
5,0,3,0,1,0,0,0,1,1,1,1,1,1,1,120,5000,205500.0,41.1,0.34,1,1246.0,10490.77,402.78,3.0,6,9.0,3.0,6,9.0
24,504,5,1,3,0,90,0,0,16,72,8,0,0,9,240,1944,3596.4,1.85,0.01,0,682.0,8118.08,4.45,9.0,8,13.0,14.0,8,13.0
23,86,0,0,0,0,82,0,1,4,59,29,0,35,7,30,40593,452611.95,11.15,0.37,4,4585.0,6881.65,559.88,17.0,7,14.0,17.0,10,14.0
30,618,7,1,3,1,174,0,1,16,20,16,0,18,7,60,20833,233746.26,11.22,0.19,4,2757.0,18317.11,385.68,5.0,6,11.0,14.0,5,11.0
25,529,11,1,3,1,388,0,1,16,59,29,0,35,7,30,112303,1252178.45,11.15,0.37,12,15105.0,5846.08,1548.94,29.0,2,13.0,28.0,2,13.0
45,714,10,1,3,1,90,0,0,16,99,17,0,24,9,240,442,5339.36,12.08,0.05,0,118.0,8600.0,6.6,31.0,10,13.0,8.0,7,13.0
30,545,7,1,3,1,180,0,1,16,20,16,0,18,7,60,100000,811000.0,8.11,0.14,0,18737.0,9857.35,833.71,30.0,4,14.0,30.0,4,14.0
23,66,0,0,0,0,53,0,1,0,14,13,0,12,7,60,22008,189488.88,8.61,0.14,0,2148.0,12793.94,371.4,23.0,1,10.0,23.0,1,10.0
14,0,11,1,3,1,1,0,1,16,14,13,0,12,7,60,2484,21759.84,8.76,0.15,0,2078.0,2400.25,42.65,27.0,1,9.0,27.0,1,9.0
46,124,19,0,0,0,117,0,1,11,5,5,0,4,1,30,47716,152214.04,3.19,0.11,15,3077.0,22734.92,156.48,17.0,5,14.0,17.0,5,14.0
33,332,2,0,0,0,280,0,1,4,21,17,0,3,1,60,20000,221800.0,11.09,0.18,4,2069.0,9716.76,228.01,24.0,4,14.0,24.0,4,14.0
1,0,1,0,0,0,0,0,1,10,3,3,2,3,1,30,14820,251940.0,17.0,0.57,14,1233.0,5137.76,403.1,4.0,9,8.0,4.0,8,8.0
24,663,5,1,3,0,465,0,1,16,14,13,0,12,7,60,4000,26400.0,6.6,0.11,4,305.0,3282.33,27.14,15.0,10,14.0,12.0,9,14.0
31,502,10,1,3,1,386,0,1,16,5,5,0,4,1,30,4800,15984.0,3.33,0.11,31,3082.0,9405.8,19.77,31.0,9,13.0,14.0,8,13.0
30,581,7,1,3,1,427,0,0,16,77,16,0,38,11,60,5000,18650.0,3.73,0.06,4,297.0,1326.0,19.17,6.0,7,15.0,30.0,3,15.0
74,638,16,1,3,0,379,0,1,16,14,13,0,12,7,60,1224,9449.28,7.72,0.13,4,3637.0,25634.47,13.25,14.0,7,13.0,14.0,10,13.0
24,45,5,0,0,0,44,0,0,0,66,0,0,0,0,240,705,1064.55,1.51,0.01,0,346.0,3429.78,1.09,14.0,5,14.0,14.0,5,14.0
23,36,0,0,0,0,36,0,0,4,69,13,0,36,7,60,1966,4423.5,2.25,0.04,4,91.0,1143.04,6.2,1.0,7,13.0,1.0,10,13.0
4,0,4,1,3,0,0,0,1,16,45,26,12,30,7,60,1847,129290.0,70.0,1.17,23,271.0,1700.0,206.86,14.0,11,7.0,14.0,11,7.0
26,38,14,0,4,3,38,0,0,0,47,5,0,20,2,90,22643,225977.14,9.98,0.11,0,3000.0,4573.21,487.21,3.0,10,11.0,3.0,9,11.0
9,0,7,1,3,0,0,0,0,16,46,4,0,0,9,240,6036,12675.6,2.1,0.01,0,2253.0,15923.41,20.28,22.0,5,8.0,22.0,5,8.0
29,576,4,1,3,1,423,0,1,16,76,1,0,1,1,120,11728,227054.08,19.36,0.16,0,2932.0,8936.06,233.41,25.0,7,15.0,12.0,8,15.0
15,0,12,1,3,0,0,0,0,16,44,8,0,0,9,240,13124,25854.28,1.97,0.01,0,5309.0,17358.74,41.37,12.0,2,7.0,12.0,2,7.0
22,470,3,1,3,0,231,0,1,16,23,0,0,20,1,60,53922,130491.24,2.42,0.04,15,9697.0,18461.22,182.95,31.0,1,12.0,13.0,1,12.0
4,0,4,1,3,0,0,0,0,16,48,17,0,24,9,240,3119,0.0,0.0,0.0,0,1088.0,2951.94,0.0,24.0,3,8.0,24.0,3,8.0
33,554,2,1,3,1,409,0,0,16,77,16,0,38,11,60,18317,71253.13,3.89,0.06,4,581.0,6311.88,88.14,28.0,2,14.0,20.0,2,14.0
22,401,3,1,3,2,320,0,1,16,71,11,0,10,7,30,52000,1035840.0,19.92,0.66,4,5701.0,9736.1,2233.27,31.0,10,10.0,18.0,9,10.0
23,47,0,0,0,0,46,0,0,0,72,8,0,0,9,240,136,251.6,1.85,0.01,0,173.0,1079.39,0.31,9.0,3,13.0,9.0,3,13.0
40,459,9,1,3,0,356,0,1,16,1,1,1,1,1,120,1313,44300.62,33.74,0.28,1,276.0,3940.18,62.11,30.0,9,12.0,19.0,8,12.0
25,568,11,1,3,1,419,0,1,16,20,16,0,18,7,60,28516,220143.52,7.72,0.13,12,3772.0,3567.08,226.31,29.0,10,15.0,15.0,4,15.0
23,4,0,0,0,0,5,0,1,4,14,13,0,12,7,60,20000,129800.0,6.49,0.11,4,1725.0,3273.14,133.43,3.0,2,14.0,3.0,2,14.0
24,443,5,1,3,0,345,0,0,16,66,0,0,0,0,240,1292,2519.4,1.95,0.01,0,483.0,5324.69,4.16,31.0,0,11.0,10.0,0,11.0
23,15,0,0,0,0,15,0,1,9,59,29,0,35,7,30,15840,166320.0,10.5,0.35,12,2517.0,3789.5,170.98,17.0,11,14.0,17.0,11,14.0
27,11,6,0,2,0,11,0,1,9,23,0,0,20,1,60,62671,165451.44,2.64,0.04,12,3666.0,14890.63,356.71,9.0,11,10.0,9.0,11,10.0
0,0,0,0,0,0,0,0,1,0,14,13,0,12,7,60,5964,51350.04,8.61,0.14,0,3509.0,12835.2,100.65,10.0,8,9.0,10.0,7,9.0
30,674,7,1,3,1,472,0,0,16,64,13,0,36,11,60,7559,14513.28,1.92,0.03,10,21710.0,18500.5,17.08,15.0,4,15.0,14.0,9,15.0
9,0,7,1,3,0,0,0,1,16,1,1,1,1,1,120,220,9042.0,41.1,0.34,1,50.0,1359.4,17.72,26.0,4,9.0,26.0,4,9.0
46,661,19,1,3,1,203,0,1,16,14,13,0,12,7,60,23000,154790.0,6.73,0.11,4,8701.0,3975.7,159.12,20.0,9,14.0,14.0,8,14.0
40,52,9,0,5,0,51,0,0,20,6,6,3,5,3,60,270,12501.0,46.3,0.77,5,59.0,180.0,26.95,4.0,9,11.0,4.0,8,11.0
5,0,3,1,3,1,0,0,1,16,2,2,0,2,2,60,858,1329.9,1.55,0.03,0,58.0,7363.73,2.61,19.0,3,9.0,19.0,3,9.0
29,523,4,1,3,1,264,0,1,16,76,1,0,1,1,120,20000,420000.0,21.0,0.18,0,5633.0,17548.42,519.54,31.0,5,13.0,6.0,1,13.0
24,421,5,1,3,0,331,0,0,16,46,4,0,0,9,240,3872,7821.44,2.02,0.01,0,7755.0,74839.9,16.86,20.0,11,10.0,5.0,3,11.0
9,0,7,1,3,0,0,0,1,16,20,16,0,18,7,60,10371,117710.85,11.35,0.19,4,1273.0,7493.5,230.71,23.0,4,9.0,23.0,4,9.0
22,580,3,1,3,2,42,0,1,16,20,16,0,18,7,60,42500,328100.0,7.72,0.13,12,6229.0,12045.84,337.29,28.0,7,15.0,5.0,10,15.0
24,53,5,0,0,0,52,0,1,4,7,3,0,3,1,30,58,232.0,4.0,0.13,4,19.0,1274.35,0.24,25.0,1,14.0,25.0,1,14.0
32,103,16,0,1,0,98,0,0,1,16,1,7,14,9,300,30,924.6,30.82,0.1,11,56.0,460.9,1.14,20.0,2,13.0,20.0,2,13.0
30,730,7,1,3,1,471,0,1,16,14,13,0,12,7,60,45671,297774.92,6.52,0.11,12,4055.0,4112.56,350.48,30.0,8,15.0,15.0,9,15.0
33,49,2,0,0,0,48,0,1,4,71,11,0,10,7,30,9000,179100.0,19.9,0.66,4,1081.0,5834.1,386.14,22.0,0,10.0,22.0,0,10.0
33,554,2,1,3,0,409,0,1,16,1,1,1,1,1,120,32294,610356.6,18.9,0.16,1,20132.0,97918.87,755.01,31.0,5,14.0,25.0,6,14.0
29,462,4,1,3,0,142,0,1,16,20,16,0,18,7,60,50000,490500.0,9.81,0.16,15,5625.0,11702.27,687.68,31.0,5,12.0,31.0,5,12.0
27,81,6,0,2,0,77,0,1,0,7,3,0,3,1,30,1630,13952.8,8.56,0.29,0,153.0,2483.49,27.35,27.0,3,10.0,27.0,3,10.0
30,167,7,0,2,0,152,0,1,7,86,36,18,6,1,60,786,43623.0,55.5,0.92,8,79.0,2158.88,53.96,11.0,8,13.0,11.0,7,13.0
30,598,7,1,3,0,319,0,1,16,54,25,0,32,7,30,4000,47000.0,11.75,0.39,4,365.0,6068.75,101.33,29.0,1,10.0,27.0,1,10.0
27,81,6,0,2,0,77,0,1,9,23,0,0,20,1,60,12000,37080.0,3.09,0.05,12,708.0,3891.2,72.68,8.0,6,9.0,8.0,6,9.0
0,0,0,0,0,0,0,0,1,4,7,3,0,3,1,30,2016,27538.56,13.66,0.46,4,122.0,2867.81,44.06,18.0,5,8.0,2.0,4,8.0
49,492,10,1,3,1,379,0,1,16,14,13,0,12,7,60,16971,131016.12,7.72,0.13,12,1464.0,8000.72,183.68,13.0,11,12.0,13.0,11,12.0
39,41,14,0,4,3,6,0,1,0,4,4,0,3,1,60,2452,17899.6,7.3,0.12,0,127.0,47101.63,29.53,15.0,1,11.0,15.0,1,11.0
33,701,2,1,3,1,124,0,1,16,71,11,0,10,7,30,54375,1083150.0,19.92,0.66,4,11129.0,13838.17,1787.2,28.0,8,11.0,15.0,5,11.0
31,619,10,1,3,1,443,0,1,16,23,0,0,20,1,60,9073,22228.85,2.45,0.04,28,1406.0,5479.15,36.68,30.0,6,11.0,19.0,6,11.0
29,414,4,1,3,1,110,0,1,16,54,25,0,32,7,30,8640,97977.6,11.34,0.38,4,11468.0,7816.45,211.24,28.0,0,10.0,23.0,2,10.0
24,421,5,1,3,0,331,0,1,16,1,1,1,1,1,120,1320,47731.2,36.16,0.3,1,276.0,2080.2,102.91,14.0,9,11.0,20.0,7,11.0
22,458,3,1,3,2,355,0,1,16,23,0,0,20,1,60,100156,244380.64,2.44,0.04,0,10687.0,21347.12,342.62,4.0,5,12.0,10.0,5,12.0
24,246,5,0,0,0,214,0,0,8,91,17,0,44,3,60,482,2410.0,5.0,0.08,37,50.0,1342.44,2.98,25.0,1,14.0,25.0,1,14.0
7,0,6,0,2,0,0,0,1,9,5,5,0,4,1,30,28034,195677.32,6.98,0.23,12,2268.0,19023.36,383.53,12.0,1,9.0,12.0,1,9.0
34,455,12,1,3,1,353,0,1,16,21,17,0,3,1,60,7548,110427.24,14.63,0.24,4,13472.0,11292.05,154.82,27.0,8,12.0,17.0,10,12.0
25,400,11,1,3,1,58,0,1,16,20,16,0,18,7,60,77000,863940.0,11.22,0.19,4,12980.0,11134.62,1862.65,31.0,1,10.0,18.0,1,10.0
9,0,7,1,3,0,0,0,1,16,20,16,0,18,7,60,6296,74292.8,11.8,0.2,0,822.0,7321.04,145.61,9.0,3,9.0,9.0,3,9.0
25,546,11,1,3,1,406,0,1,16,52,18,0,27,7,60,26700,66483.0,2.49,0.04,15,1307.0,1482.7,68.34,29.0,1,14.0,5.0,2,14.0
70,605,7,1,3,0,434,0,1,16,20,16,0,18,7,60,115745,1298658.9,11.22,0.19,4,15500.0,83195.98,2799.91,26.0,2,10.0,23.0,2,10.0
23,209,0,0,0,0,187,0,0,0,99,17,0,24,9,240,200,2500.0,12.5,0.05,0,546.0,1340.23,3.5,5.0,4,12.0,5.0,4,12.0
30,271,7,0,1,0,234,0,1,14,79,19,9,40,1,120,98,12362.16,126.14,1.05,17,18.0,586.16,20.4,14.0,3,12.0,14.0,3,12.0
70,605,7,1,3,0,434,0,1,16,14,13,0,12,7,60,40213,343821.15,8.55,0.14,12,3457.0,35689.71,741.28,30.0,6,10.0,2.0,6,10.0
30,236,7,0,0,0,207,0,0,0,92,1,0,16,1,60,1560,12542.4,8.04,0.13,0,166.0,1488.99,14.76,8.0,8,15.0,8.0,7,15.0
31,404,10,1,3,1,101,0,1,16,5,5,0,4,1,30,5900,26668.0,4.52,0.15,0,12810.0,15919.75,57.5,30.0,2,10.0,25.0,2,10.0
40,148,9,0,0,0,136,0,1,25,43,25,11,29,7,30,4900,147931.0,30.19,1.01,2,390.0,2748.16,289.94,17.0,1,9.0,17.0,1,9.0
26,5,14,0,4,3,6,0,1,0,5,5,0,4,1,30,78595,354463.45,4.51,0.15,0,6681.0,9323.27,584.86,10.0,0,11.0,10.0,0,11.0
33,37,2,0,0,0,37,0,1,0,4,4,0,3,1,60,20172,109533.96,5.43,0.09,0,1104.0,5765.11,135.49,7.0,9,14.0,7.0,8,14.0
36,685,1,1,3,0,482,0,1,16,4,4,0,3,1,60,5000,36050.0,7.21,0.12,0,276.0,2211.22,77.72,2.0,5,10.0,4.0,9,10.0
33,69,2,0,0,0,66,0,1,8,20,16,0,18,7,60,53239,431235.9,8.1,0.13,10,7696.0,33442.63,533.44,27.0,11,13.0,27.0,11,13.0
30,519,7,1,3,0,394,0,1,16,20,16,0,18,7,60,50000,413000.0,8.26,0.14,4,6481.0,36226.26,510.88,5.0,6,13.0,5.0,6,13.0
27,582,6,1,3,1,288,0,1,16,23,0,0,20,1,60,157062,347107.02,2.21,0.04,29,15302.0,12757.0,356.83,27.0,7,15.0,28.0,10,15.0
40,757,9,1,3,0,314,0,1,16,5,5,0,4,1,30,4737,27379.86,5.78,0.19,0,427.0,6061.01,59.03,23.0,2,9.0,3.0,2,9.0
46,299,19,0,0,0,257,0,0,4,74,34,0,37,7,60,9073,35838.35,3.95,0.07,4,437.0,4659.75,36.84,10.0,8,15.0,10.0,7,15.0
61,719,23,1,3,0,501,0,1,16,14,13,0,12,7,60,15080,105560.0,7.0,0.12,10,1212.0,15181.0,130.58,26.0,2,13.0,10.0,0,13.0
22,497,3,1,3,2,383,0,1,16,54,25,0,32,7,30,66700,404869.0,6.07,0.2,0,12046.0,37242.5,567.63,15.0,9,13.0,25.0,10,13.0
8,0,3,1,3,0,0,0,1,16,20,16,0,18,7,60,16610,220580.8,13.28,0.22,0,1832.0,11815.12,352.93,27.0,10,8.0,27.0,9,8.0
17,0,3,1,3,2,0,0,1,16,20,16,0,18,7,60,30415,346731.0,11.4,0.19,0,3415.0,15128.37,679.59,8.0,10,9.0,8.0,9,9.0
22,526,3,1,3,2,398,0,1,16,20,16,0,18,7,60,12000,102960.0,8.58,0.14,10,1749.0,20225.07,127.36,31.0,0,13.0,14.0,0,13.0
29,478,4,1,3,1,369,0,1,16,5,5,0,4,1,30,56228,204669.92,3.64,0.12,0,6242.0,17129.96,286.95,30.0,0,12.0,24.0,0,12.0
27,77,6,0,2,0,74,0,1,8,7,3,0,3,1,30,768,4369.92,5.69,0.19,10,55.0,393.29,6.13,23.0,10,12.0,23.0,9,12.0
45,729,10,1,3,1,504,0,0,16,64,13,0,36,11,60,47733,91647.36,1.92,0.03,10,6368.0,2592.56,107.87,30.0,8,15.0,8.0,7,15.0
29,218,4,0,1,0,194,0,1,1,1,1,1,1,1,120,9517,320722.9,33.7,0.28,1,2368.0,17068.85,529.19,30.0,4,11.0,30.0,4,11.0
33,289,2,0,1,0,249,0,1,1,58,15,8,17,1,60,2145,14693.25,6.85,0.11,1,309.0,2383.65,24.24,9.0,9,12.0,9.0,8,12.0
22,470,3,1,3,0,231,0,1,16,55,28,0,33,7,30,25000,134000.0,5.36,0.18,12,5897.0,18461.22,187.87,31.0,1,12.0,14.0,1,12.0
15,0,12,1,3,0,0,0,0,16,0,0,0,0,0,240,10624,65868.8,6.2,0.03,0,3785.0,13116.0,105.39,21.0,1,7.0,21.0,1,7.0
40,194,9,0,0,0,176,0,1,0,76,1,0,1,1,120,954,22896.0,24.0,0.2,0,243.0,2492.47,32.1,19.0,0,12.0,19.0,0,12.0
26,5,14,0,4,3,6,0,1,8,23,0,0,20,1,60,10817,29422.24,2.72,0.05,10,1172.0,19007.72,48.55,6.0,11,11.0,2.0,2,11.0
30,432,7,1,3,1,337,0,1,16,5,5,0,4,1,30,47312,199656.64,4.22,0.14,4,20230.0,79938.08,329.43,5.0,1,11.0,24.0,1,11.0
34,697,12,1,3,1,488,0,1,16,23,0,0,20,1,60,18000,45180.0,2.51,0.04,15,1032.0,3402.23,97.41,30.0,8,11.0,20.0,9,11.0
0,0,0,0,0,0,0,0,1,4,4,4,0,3,1,60,168,1260.0,7.5,0.12,4,9.0,2793.62,2.47,9.0,8,9.0,9.0,7,9.0
26,8,14,0,4,0,8,0,1,0,23,0,0,20,1,60,16383,47838.36,2.92,0.05,0,1935.0,5159.33,103.14,8.0,11,10.0,8.0,11,10.0
23,70,0,0,0,0,67,0,1,9,59,29,0,35,7,30,21252,223146.0,10.5,0.35,12,2982.0,8036.88,276.03,22.0,8,14.0,22.0,7,14.0
66,380,3,1,3,0,309,0,1,16,15,14,0,13,7,60,50,350.0,7.0,0.12,15,35.0,1567.51,0.69,17.0,6,9.0,14.0,6,9.0
14,0,11,1,3,0,0,0,1,16,20,16,0,18,7,60,10808,127534.4,11.8,0.2,4,1320.0,6759.55,249.97,8.0,4,9.0,8.0,4,9.0
26,68,14,0,4,3,65,0,1,8,7,3,0,3,1,30,44293,303849.98,6.86,0.23,10,2951.0,5567.75,501.35,5.0,8,11.0,8.0,7,11.0
30,432,7,1,3,1,337,0,1,16,23,0,0,20,1,60,451,1132.01,2.51,0.04,15,698.0,3865.63,1.87,5.0,1,11.0,5.0,1,11.0
29,548,4,1,3,1,283,0,1,16,1,1,1,1,1,120,33171,626931.9,18.9,0.16,1,7355.0,28647.52,644.49,30.0,10,14.0,17.0,9,14.0
25,477,11,1,3,1,368,0,1,16,20,16,0,18,7,60,149997,1471470.57,9.81,0.16,0,17605.0,6323.1,2063.0,30.0,2,12.0,14.0,2,12.0
32,142,16,0,0,0,132,0,1,11,20,16,0,18,7,60,980,7947.8,8.11,0.14,15,116.0,2322.08,8.17,30.0,6,14.0,30.0,6,14.0
30,624,7,1,3,1,447,0,1,16,20,16,0,18,7,60,71568,787248.0,11.0,0.18,15,11441.0,55175.61,1298.96,16.0,10,12.0,27.0,8,12.0
